Archivo,Tag,Latitud,Longitud,Fecha
3DC8C719-4880-4484-B3C7-90BD62C26D1C_1_105_c.jpeg,GPS Coordinates,42.13368888888889,3.1175916666666668,2021:04:04 16:00:17
4F680F06-3D84-4509-B8B3-FD29CAC1E39C_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
25E195A3-0D67-472B-AB6D-88793F3BF2C4_1_105_c.jpeg,GPS Coordinates,41.74135833333334,2.2362555555555557,2020:08:30 14:10:48
1B08BE65-DCD5-46CE-A135-9F6F1BCAE81A_1_105_c.jpeg,GPS Coordinates,53.10282222222222,5.382297222222221,2023:08:10 12:07:43
36ACB378-2BFA-4ED2-BE29-C301D1140324_1_105_c.jpeg,GPS Coordinates,40.44120833333333,-2.2694166666666664,2020:10:11 11:48:52
1C0A5833-0FD6-4E2A-A120-A38C8D578537_1_105_c.jpeg,GPS Coordinates,52.23191944444444,21.007427777777778,2022:12:26 18:01:04
7A3BCF9E-C168-43F6-BFB4-E2C25C218AED_1_105_c.jpeg,GPS Coordinates,43.40183888888889,0.2004138888888889,2023:07:31 14:03:01
8F234F68-933A-4E70-8C8D-7DC58D41AD4A_1_105_c.jpeg,GPS Coordinates,42.285244444444444,3.2848055555555553,2023:07:26 19:47:52
0B8F2BB9-4598-4F80-8DF7-096F30C62A28.heic,GPS Coordinates,41.117641666666664,1.2542277777777777,2023:01:14 12:26:05+01:00
1D1D2AF7-2BF3-4B38-8B1F-A99DD3289939_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3A24ECFD-9F37-42B7-AEDC-07D0E4B12429.heic,GPS Coordinates,41.40164166666666,2.1565166666666666,2023:06:29 21:06:54+02:00
0C8DF088-003E-41E2-9467-13FFD2DE785D_1_105_c.jpeg,GPS Coordinates,41.47467777777778,2.179961111111111,2023:07:27 12:53:37
27BDE83C-FA27-4DE9-BC14-00BE939A020C.heic,GPS Coordinates,43.23934444444445,4.745783333333334,2020:09:10 18:15:25+02:00
8FF0683A-DC3E-40EF-B6FF-7408029B0570_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
023FA884-7D0E-4B38-8A83-50A8501DB5BE_1_105_c.jpeg,GPS Coordinates,41.48149166666667,2.1823055555555553,2023:07:27 13:39:49
0E97F65D-BC87-4FD7-8D86-0AFC9052CCFB_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
2F735EDE-2212-4A99-BE21-31C3F598EF00_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1FEC6D8D-3FEC-44E4-B0B9-761CE0C0EB9E_1_105_c.jpeg,GPS Coordinates,41.40182222222222,2.160727777777778,2023:08:18 01:37:35
7EA8F765-2AE6-486C-9D09-4A0DF59F0D5D_1_105_c.jpeg,GPS Coordinates,41.64019722222222,1.8508694444444445,2020:08:01 12:21:44
2E48751D-C2E9-4090-88BD-A7DDE1C42578.heic,GPS Coordinates,42.688805555555554,0.20798333333333335,2020:08:16 16:54:10+02:00
7F70AC35-6B2B-4A33-8AFE-384E6515C18E_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1AEB5789-3E34-43EF-9002-CC130DDDB639_1_105_c.jpeg,GPS Coordinates,40.95205555555556,-4.129086111111111,2021:06:20 12:47:40
4C169F40-28D9-4CA9-B2C8-6B996DDB2219_1_105_c.jpeg,GPS Coordinates,42.41005277777778,-7.632986111111111,2021:06:21 17:55:03
0DEF4E4D-E5A8-40E6-86BE-F32C927DC90C_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
2D042965-523D-4877-8C16-A8F53FE7813F_1_105_c.jpeg,GPS Coordinates,50.636116666666666,3.0632333333333333,2023:08:13 00:14:28
0E6DE158-70CE-4A6D-8DDC-CCEE5A6E8024.heic,GPS Coordinates,42.876841666666664,8.537352777777778,2021:09:02 09:57:52+02:00
5DF51E44-18D4-4A12-B574-7F8B6C0EE451_1_105_c.jpeg,GPS Coordinates,53.111875000000005,5.393625,2023:08:10 12:18:46
0A38EFD3-4E17-494E-BDA4-F6E8C7FDA9FA.heic,GPS Coordinates,42.09128888888889,1.3095138888888889,2020:10:24 18:03:35+02:00
0A4A0736-2D2A-4338-863B-D96A5F3C8CC5_1_105_c.jpeg,GPS Coordinates,42.48704444444444,-8.847544444444445,2021:06:22 17:51:43
4A44759A-6B9E-4484-A523-E2C11F82F15C_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8E9E13DB-EBAE-4558-A95F-AE8798AAC998_1_105_c.jpeg,GPS Coordinates,41.38145,2.1856,2023:07:14 22:02:58
7AA3596F-1348-458B-B815-28E4608DE3E3_1_105_c.jpeg,GPS Coordinates,42.52316388888889,-8.739194444444443,2021:06:24 20:05:23
9B5B1CE8-96B0-4DDD-A00E-23EF9E8C74E2_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1FED3221-6FE2-4D49-9D12-C8C23933F9AD_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
7D583E67-72F8-452C-BB87-6309403FE8BF_1_105_c.jpeg,GPS Coordinates,43.55260833333333,-6.994602777777778,2021:06:25 16:38:18
6B1FB1CE-B948-44FD-AE7B-66DA47059F56_1_105_c.jpeg,GPS Coordinates,42.564616666666666,-8.871652777777777,2021:06:23 19:18:32
2CFC31F6-4779-40D1-A1A7-8FC9FAB2E559_1_105_c.jpeg,GPS Coordinates,48.88732777777778,2.3373472222222222,2023:08:05 19:30:19
2A932F21-DE9C-4B3A-8D27-BE3636F54AC0_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
30ECC00E-946B-40BF-A8A8-A654730500A2.heic,GPS Coordinates,52.24103888888889,21.016083333333334,2022:12:26 22:55:40+01:00
9D723476-276D-4D54-B19F-0C8DD145C38B_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1FC07B21-4A5E-4887-B330-ECA0A21BAF8D_1_105_c.jpeg,GPS Coordinates,44.05669444444444,3.120963888888889,2023:08:16 18:44:51
2CE6BD58-32FF-4298-8845-71816ED85CD8_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1E0E359C-F186-48B6-8040-4F9B3C81A458_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1AD73AAC-DE96-431F-8B0E-88598F164BF9_1_105_c.jpeg,GPS Coordinates,43.25348611111111,-4.836402777777778,2021:06:26 17:53:14
7F16F8EA-B21B-4A1A-AC7B-E6C2DC57E142_1_105_c.jpeg,GPS Coordinates,42.48766666666667,-8.849483333333334,2021:06:22 17:14:13
6BAA06E2-A9BE-4E39-BA7F-EA27EE68AEE6_1_105_c.jpeg,GPS Coordinates,42.56388055555555,1.5908805555555556,2021:09:25 09:28:15
4DABD40E-5A42-48F8-8ADF-02A900D53676_1_105_c.jpeg,GPS Coordinates,37.31807777777778,-3.3244638888888884,2022:01:18 13:15:27
4FFD0A56-D1D6-4580-9109-0CEC44883F12.heic,GPS Coordinates,41.802025,2.2060333333333335,2020:09:25 12:43:54+02:00
029E22B2-D81F-460E-A989-4980B7378D59_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
5D95D9E7-41BC-40D7-9DF6-0BE2B97DBDC8_1_105_c.jpeg,GPS Coordinates,41.35777222222222,2.1011944444444444,2021:03:15 07:40:24
9BF6E060-A187-4675-9267-5641DF0C1CFE_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
26DEABEE-9750-4874-B289-D275B476053F_1_105_c.jpeg,GPS Coordinates,41.73661388888889,2.240136111111111,2020:08:30 12:34:54
8D1B1E64-0712-4881-B9F6-C4FC1BCFE684.heic,GPS Coordinates,43.09756388888889,0.05715833333333334,2020:08:16 11:26:05+02:00
32EEC34B-C0F0-4286-898B-8F99018259D3_1_105_c.jpeg,GPS Coordinates,41.49149444444445,2.3704027777777776,2023:07:06 22:38:40
6E48B34B-53A5-4CDC-AFE2-A66B71967ADB_1_105_c.jpeg,GPS Coordinates,40.928486111111106,-0.8423,2020:10:10 18:30:55
0EEA9AB2-CCF1-4426-871F-A3700FBCA02D_1_105_c.jpeg,GPS Coordinates,42.48764444444445,-8.849108333333334,2021:06:22 17:44:25
5EAB6DB8-6284-4F6D-9B80-595EAE7BB6F1_1_105_c.jpeg,GPS Coordinates,42.45521666666667,-8.922852777777777,2021:06:24 14:53:45
6AFFF103-5EF3-4472-AF2F-EF5BABFC7917_1_105_c.jpeg,GPS Coordinates,42.75579166666667,-7.230894444444445,2021:08:24 11:52:17
5E415871-6255-48EA-A881-F4A7AE655EB9_1_105_c.jpeg,GPS Coordinates,42.28558333333333,3.2850805555555556,2023:07:26 19:57:43
6B836F86-49C7-4C3C-A523-D68421F6C2C9_1_105_c.jpeg,GPS Coordinates,42.130608333333335,3.11835,2021:04:04 16:45:57
1FCDDF7A-1023-43C8-96E3-B01A4F04B005_1_105_c.jpeg,GPS Coordinates,40.78361111111111,-1.6358805555555556,2020:10:10 19:25:39
9B0848DA-6262-4124-A23D-3B54F22E0B61.heic,GPS Coordinates,40.98235833333334,0.3562222222222222,2020:08:05 10:27:16+02:00
6E2E30CA-4C64-4EC1-9B25-11545EEFB6FC.heic,GPS Coordinates,42.18868333333333,1.336075,2020:10:24 12:49:02+02:00
8C51623C-8A40-4261-866F-80BC1B53C6E4_1_105_c.jpeg,GPS Coordinates,42.497283333333336,0.14352777777777778,2023:07:28 19:00:13
6A7D3EE7-4F15-43D2-A83B-FC2060B65B00_1_105_c.jpeg,GPS Coordinates,42.45494166666667,-8.92335,2021:06:24 14:05:44
2D614001-0637-4509-B3B9-23AD26D21733_1_105_c.jpeg,GPS Coordinates,42.487972222222226,-8.84923611111111,2021:06:22 17:17:03
6C1AC6B6-2EFD-4451-B5FA-269CCA1088A6_1_105_c.jpeg,GPS Coordinates,50.606255555555556,3.3846305555555554,2023:08:14 15:04:30
4D0634B3-8A72-427B-8D9E-DA6DC1D005D1_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
4F9CDB9B-3064-4A82-8117-BFFE90B07E69_1_105_c.jpeg,GPS Coordinates,44.43490555555555,3.2066861111111113,2022:04:15 11:25:37
2A8546F0-8EF5-42B9-87F7-E43705E1F9D9_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3F4CEE01-462D-4E2F-9165-107FA6DA97B3_1_105_c.jpeg,GPS Coordinates,44.05669444444444,3.120966666666667,2023:08:16 18:44:52
16EF1568-6879-46F4-9686-70BA9770727A_1_105_c.jpeg,GPS Coordinates,42.48534444444444,-8.848277777777778,2021:06:22 19:13:07
0E161038-71FC-42C4-969D-1CDA0872E67A.heic,GPS Coordinates,42.68408888888889,7.007258333333334,2021:08:23 09:19:05+02:00
9ACA3A00-094B-4DD2-BDE9-D9008C6C49EB_1_105_c.jpeg,GPS Coordinates,42.09126944444445,1.309538888888889,2020:10:24 18:04:39
7E8AEC57-9F35-45D0-B7AA-D18A54FC4DC8_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9C0159F7-F965-469F-B703-24E163984CD9.png,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1C144C10-AE11-4A50-A72F-707A0D440415_1_105_c.jpeg,GPS Coordinates,41.36021111111111,2.1027055555555556,2023:08:03 13:41:47
9FC4031B-9F4C-4E5A-85A8-5C83C1DD097E_1_105_c.jpeg,GPS Coordinates,42.410038888888884,-7.632983333333334,2021:06:21 17:54:59
3D5EA7CD-C774-45F6-A43A-A8109EAE114C_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3FDD5E05-C795-427F-85A4-070C91E9B346_1_105_c.jpeg,GPS Coordinates,42.87853888888889,-8.543713888888888,2021:09:02 20:51:09
4F37D61D-B9D4-4069-B015-FBBE4BB8E5E2_1_105_c.jpeg,GPS Coordinates,42.45508055555556,-8.923072222222222,2021:06:24 14:59:22
14C707BB-65EF-4D26-9719-2053DF9F987D_1_105_c.jpeg,GPS Coordinates,42.28680833333333,-8.144552777777777,2021:06:21 11:27:59
5EFE76F0-82DA-4408-B11C-568DFA31AB8D_1_105_c.jpeg,GPS Coordinates,41.385238888888885,2.1427027777777776,2022:05:13 14:52:25
3AD527E8-4BE3-4572-ACE4-6CE7C6AB0099_1_105_c.jpeg,GPS Coordinates,43.25524444444444,-4.836136111111111,2021:06:26 16:02:31
1BD22CBB-FD29-49B1-A617-B70CAEB4EE0D_1_105_c.jpeg,GPS Coordinates,42.48764166666667,-8.849136111111111,2021:06:22 17:44:27
11FDC6B8-8612-4952-85A9-4D425C6E7D90_1_105_c.jpeg,GPS Coordinates,42.287163888888884,-8.144352777777778,2021:06:21 11:32:15
23CC08C9-4A91-434C-8656-7C2CB4F31850.heic,GPS Coordinates,42.48514166666667,1.9465805555555555,2023:05:27 14:42:29+02:00
01A482A8-ACF9-4509-BEAE-6528A3BAF4C4_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1C762724-304E-4B23-831B-69F34C16BBC4_1_105_c.jpeg,GPS Coordinates,43.32641666666667,-4.584947222222222,2021:06:25 21:31:50
3A99B675-10EB-4B17-8904-EE1C1E24BE23_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9C3D9ADF-A158-45AA-BBEE-E9B130D4B93A_1_105_c.jpeg,GPS Coordinates,50.60613333333333,3.38845,2023:08:14 12:49:02
7D742BA0-0AF4-4066-B98C-D84ED486A20D_1_105_c.jpeg,GPS Coordinates,42.71266666666667,-7.126361111111111,2021:08:23 21:05:23
27B5DA54-76CC-416A-9360-AF026944A2DE.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
7A472B83-1FA6-4BC0-A4A4-08DC809B78D6_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8FE3789E-CF80-4A5A-8ABF-9B001B72C276.heic,GPS Coordinates,42.882130555555555,8.547158333333334,2021:09:01 09:57:22+02:00
4D64E2FA-3B14-4F3C-9F35-F3B0F2986944_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9B824B82-4B0E-44DF-B1DB-08EDD2DAA378_1_105_c.jpeg,GPS Coordinates,42.487769444444446,-8.849377777777779,2021:06:22 17:16:05
2E172EF9-B3BC-4797-9F61-020D7E0B37A6_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3FF62E47-70B2-466A-BF46-E0330CD6F92F_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8C9F4215-6154-47F8-9713-C9FF4F371D19_1_105_c.jpeg,GPS Coordinates,42.189502777777776,-7.798183333333333,2021:06:21 20:23:54
9F5AA898-C694-4B5F-9D81-A984DAD569BC_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
7EF75F7E-4D56-458E-8FE1-A4916C72C5F0_1_105_c.jpeg,GPS Coordinates,43.299477777777774,-4.819386111111111,2020:09:10 15:51:20
0D571DFF-D225-4AE1-81FE-1E72439B5958.heic,GPS Coordinates,40.95274722222222,4.133263888888888,2021:06:20 11:42:40+02:00
6DF364EB-08CF-4405-863A-3A3818FC162A_1_105_c.jpeg,GPS Coordinates,48.885925,2.3431722222222224,2023:08:05 20:31:46
4B28665B-B9AC-4EE5-89E7-D292CBB86E2A_1_105_c.jpeg,GPS Coordinates,41.34900277777778,2.055708333333333,2021:02:28 14:59:28
3BB70AAC-66E6-4EE4-81F2-F9471D6379EC_1_105_c.jpeg,GPS Coordinates,51.91999722222222,4.490369444444444,2023:08:11 14:54:05
9E655B97-B92B-4AFE-8F6C-80EAB07038DE_1_105_c.jpeg,GPS Coordinates,41.05076111111111,-0.13218333333333335,2020:10:11 19:50:55
0ACFD1B2-31D9-4BDE-90B6-4924103941A1_1_105_c.jpeg,GPS Coordinates,42.48777777777778,-8.849411111111111,2021:06:22 17:15:58
8C6C4F78-85A7-4CD2-8FFC-CD8031D509C5_1_102_o.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1BE3EB98-54C3-48D1-BF95-2EA31DB1D4F5.heic,GPS Coordinates,41.523319444444446,2.428913888888889,2023:07:16 03:09:55+02:00
5F07906B-7829-4DF0-999A-8CA79FFF512A_1_105_c.jpeg,GPS Coordinates,42.878477777777775,-8.542419444444445,2021:09:02 10:31:28
5D2151E2-C2B3-4390-A472-E8FDA84F0167_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8F0C6187-0C58-445B-90F3-38B2E1C21457_1_105_c.jpeg,GPS Coordinates,42.410044444444445,-7.632725000000001,2021:06:21 18:01:59
8C4191EA-3377-4401-9C58-CBE57169AEA7_1_105_c.jpeg,GPS Coordinates,43.757447222222225,0.3032583333333333,2023:07:29 23:32:32
3A3FAA17-2B1C-451A-A2B7-D9CAE4E62188_1_105_c.jpeg,GPS Coordinates,41.84755277777778,3.121488888888889,2021:08:07 20:28:20
3D129FC9-726D-4CAC-B5F6-DC3989CD9421_1_105_c.jpeg,GPS Coordinates,42.52320833333333,-8.739058333333332,2021:06:24 20:06:16
00C50DF6-AE46-471F-996C-DA67DF8A0097_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9E6E7EDA-CE62-4D81-8C7B-65B6AD1C4F56_1_105_c.jpeg,GPS Coordinates,42.13433055555556,3.1209194444444446,2021:04:04 14:37:46
12E892A7-52F6-4C8D-92BE-82CC2BB1E648.heic,GPS Coordinates,41.35789444444445,2.1010833333333334,2023:07:25 23:27:25+02:00
2B0EDAAD-10B2-4457-8C7F-68A01FDB6F39_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
06EAE964-5A98-4FB2-A436-00237804AED7_1_105_c.jpeg,GPS Coordinates,40.95246388888889,-4.1324749999999995,2021:06:20 11:45:24
8A37CC6C-8850-4AC8-8A2A-872588210D42_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9B998678-39A6-4A70-A30D-33E2EDBFD26C_1_105_c.jpeg,GPS Coordinates,42.723622222222225,-7.052849999999999,2021:08:23 11:10:34
31E63FF3-32C7-4003-B5D8-371CE821BFB1_1_102_o.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8BAC0E05-B931-4C69-9CB1-4B0A33110207_1_105_c.jpeg,GPS Coordinates,41.38147222222222,2.1856138888888887,2023:07:14 22:02:54
5FFE4BAB-87F3-4C59-B7F7-BD2DA6E57C12_1_105_c.jpeg,GPS Coordinates,43.6787,0.19536944444444443,2023:07:29 14:25:34
7D195B82-5AED-4823-8DAF-182163B5A9C0_1_105_c.jpeg,GPS Coordinates,43.24970555555556,-4.835008333333333,2021:06:26 16:34:38
1C81043C-1318-433C-84EB-3510BC613FF2_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
2A0AC1AD-6E60-43D3-B610-F866F467BA2D_1_105_c.jpeg,GPS Coordinates,52.23020833333334,21.01143888888889,2022:12:26 17:56:24
02EAC1D0-538C-4456-9A94-511760D7F9D3_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
33A79A4A-AE95-4ACA-968D-7F701FE5EFC8_1_105_c.jpeg,GPS Coordinates,43.40184444444444,0.20041944444444446,2023:07:31 14:02:57
8E395FE9-9B8A-43DB-89F4-48CA164E1A9C.heic,GPS Coordinates,42.93000833333333,8.14753611111111,2021:08:29 15:12:08+02:00
6EE5FABD-8E68-4A52-A6E7-1FE1826F7438_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
11D2DA6C-8EED-4843-97C4-8AAE66022100_1_105_c.jpeg,GPS Coordinates,42.191022222222216,-7.799544444444444,2021:06:21 21:17:18
1B7CEF4A-7703-4188-9573-799E6A820356.heic,GPS Coordinates,42.800288888888886,7.61595,2021:08:26 14:11:56+02:00
9FE9962C-BC78-4F68-9FA7-5EC788A7BEC1_1_105_c.jpeg,GPS Coordinates,42.60832222222222,0.23843611111111113,2020:08:16 17:26:40
1AEC54C4-21C7-4695-82C3-7DC2835B03F9_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
5EEDF2BD-2EAD-4DA7-BFC1-8C9E186A7EC9_1_105_c.jpeg,GPS Coordinates,41.35790277777778,2.1011555555555557,2023:06:27 21:08:38
17F4C128-CE05-4B29-B675-B11CC0255E75_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8C42F247-3DE1-4B18-B430-43A101412796_1_105_c.jpeg,GPS Coordinates,42.57341666666667,-8.874908333333334,2021:06:23 17:40:32
26C68DAD-F7B1-4822-8864-F38D85310725_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
6A2D2BDB-7222-4B64-8C9F-D5C8CADBC496_1_105_c.jpeg,GPS Coordinates,52.24170277777778,21.01597222222222,2022:12:26 21:17:16
2B54A251-571F-47FA-81FB-90A5C9E742ED_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9A01E687-1896-42BB-916C-D2F42FBF4707_1_105_c.jpeg,GPS Coordinates,41.82746388888889,2.957663888888889,2021:08:08 14:52:54
6B549E68-2262-4520-83C3-38C119498038_1_105_c.jpeg,GPS Coordinates,43.488905555555554,-0.7748138888888889,2023:07:09 12:22:34
3F001BF7-CE32-4723-AB14-3D43505300E5_1_105_c.jpeg,GPS Coordinates,43.32464166666667,-4.639711111111111,2020:09:10 15:33:56
5EB326E9-1D58-4425-A0DE-46F82D93DBAF_1_105_c.jpeg,GPS Coordinates,48.88625277777778,2.3380333333333336,2023:08:05 19:35:04
4FB108EA-360D-4288-BDCD-80BB4D69A8A7_1_105_c.jpeg,GPS Coordinates,41.03115833333333,0.38069166666666665,2020:08:05 09:58:15
7EB327B6-0B28-47D8-AE57-11B6A4DC0A5A_1_105_c.jpeg,GPS Coordinates,53.39988611111111,6.450366666666667,2023:08:10 16:23:43
0EDF5851-ECC6-46F2-B737-C96339F53611_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1D031BE0-D5DB-4F86-9870-E050DEBD8F76_1_105_c.jpeg,GPS Coordinates,43.75811111111111,0.3029,2023:07:30 14:09:16
2B53B546-65D6-4FFB-AD96-4E5106761380_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
03CEE578-5105-41A3-A9C1-028393554CE9_1_105_c.jpeg,GPS Coordinates,40.45114166666667,-2.2381305555555557,2020:10:10 22:43:39
8D8E5793-C3FF-457A-B85A-4CC75B373190_1_105_c.jpeg,GPS Coordinates,40.94815,-4.123449999999999,2021:06:20 10:04:48
1DF64BA2-B651-4A10-8C4A-5C7FD7639DF4.heic,GPS Coordinates,44.423027777777776,3.210038888888889,2022:04:15 11:01:25+02:00
1A5B1AB6-437E-4C98-992E-EDD1729E6CE0_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
36BCACC8-11BB-43E9-B452-ED914B7B999D_1_105_c.jpeg,GPS Coordinates,44.423788888888886,3.2096305555555555,2022:04:15 12:46:30
7C1B19FD-EB43-497A-96AA-265F07D355A9_1_105_c.jpeg,GPS Coordinates,44.42395833333333,3.2101111111111114,2022:04:15 12:10:05
7DC72AD0-91E9-4A4D-92E5-A4276D2FFD18.heic,GPS Coordinates,41.10780277777778,1.147375,2023:01:14 11:03:06+01:00
7AC2CF7E-E947-4847-A091-DA5AC257064E_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
7EFDEBE8-6410-4BBD-8CFA-102066C5BD04_1_105_c.jpeg,GPS Coordinates,42.28518611111111,3.2848333333333333,2023:07:26 19:48:16
06AAF6EE-64C4-41C1-A9C2-1043202E259C.heic,GPS Coordinates,40.89355833333333,0.8176611111111111,2020:08:04 18:37:48+02:00
7FAE62E6-34F9-4144-9BF1-188AD0AE5EF6_1_105_c.jpeg,GPS Coordinates,43.55345833333333,-6.9926916666666665,2021:06:25 17:34:38
4BAC0D7A-3671-4ACB-8928-9B144B300CC1_1_105_c.jpeg,GPS Coordinates,42.912444444444446,-9.123105555555556,2021:09:03 12:15:37
5C9930D5-A3AF-479F-BABA-43D202BF12C0_1_105_c.jpeg,GPS Coordinates,41.35179166666667,2.136875,2021:07:11 13:31:17
7EC8BEE1-06FC-4A62-8DBD-B6B9DFF6CACD_1_105_c.jpeg,GPS Coordinates,41.35718611111111,2.1008166666666668,2023:06:26 12:00:52
1B48FF4E-173B-4AA5-8CCF-09D096250FF0_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3A403AD0-4360-4CB4-8A5C-1546E3555CAC_1_105_c.jpeg,GPS Coordinates,43.285666666666664,2.8921972222222223,2023:08:16 21:07:52
5D4E5B59-EA98-475A-B820-E9F18F4A42D7_1_105_c.jpeg,GPS Coordinates,44.42370277777778,3.2103,2022:04:15 11:36:34
